"Időszak kezdete","Időszak vége","Adatok száma","Akku töltöttség (%) átlag","Külső hőmérséklet (°C) átlag","Külső relatív páratartalom (%) átlag","Csapadék számláló átlag","Szélsebesség számláló átlag","1. kaptár belső hőmérséklet (°C) átlag","1. kaptár belső relatív páratartalom (%) átlag","1. kaptár hőmérséklet profil 1 (°C) átlag","1. kaptár hőmérséklet profil 2 (°C) átlag","1. kaptár hőmérséklet profil 3 (°C) átlag","1. kaptár hőmérséklet profil 4 (°C) átlag","1. kaptár tömeg (kg) átlag","1. kaptár CO2 koncentráció (ppm) átlag","1. kaptár VOC koncentráció (ppb) átlag","2. kaptár belső hőmérséklet (°C) átlag","2. kaptár belső relatív páratartalom (%) átlag","2. kaptár hőmérséklet profil 1 (°C) átlag","2. kaptár hőmérséklet profil 2 (°C) átlag","2. kaptár hőmérséklet profil 3 (°C) átlag","2. kaptár hőmérséklet profil 4 (°C) átlag","2. kaptár tömeg (kg) átlag","2. kaptár CO2 koncentráció (ppm) átlag","2. kaptár VOC koncentráció (ppb) átlag","3. kaptár belső hőmérséklet (°C) átlag","3. kaptár belső relatív páratartalom (%) átlag","3. kaptár hőmérséklet profil 1 (°C) átlag","3. kaptár hőmérséklet profil 2 (°C) átlag","3. kaptár hőmérséklet profil 3 (°C) átlag","3. kaptár hőmérséklet profil 4 (°C) átlag","3. kaptár tömeg (kg) átlag","3. kaptár CO2 koncentráció (ppm) átlag","3. kaptár VOC koncentráció (ppb) átlag","4. kaptár belső hőmérséklet (°C) átlag","4. kaptár belső relatív páratartalom (%) átlag","4. kaptár hőmérséklet profil 1 (°C) átlag","4. kaptár hőmérséklet profil 2 (°C) átlag","4. kaptár hőmérséklet profil 3 (°C) átlag","4. kaptár hőmérséklet profil 4 (°C) átlag","4. kaptár tömeg (kg) átlag","4. kaptár CO2 koncentráció (ppm) átlag","4. kaptár VOC koncentráció (ppb) átlag","X1 átlag","X2 átlag","X3 átlag","X4 átlag","X5 átlag","X6 átlag","X7 átlag","X8 átlag","X9 átlag","X10 átlag","Beállítás azonosítója átlag"
"2019-06-18 09:00:00","2019-06-18 09:59:59",6,96,22.563,60.88,,,31.79,60.283,33.922,34.693,34.87,34.84,,,,30.382,50.348,33.048,34.423,34.268,34.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-18 10:00:00","2019-06-18 10:59:59",6,96,24.568,55.41,,,32.5,60.21,34.183,34.778,34.943,34.872,,,,31.65,51.568,33.652,34.758,34.588,35.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-18 11:00:00","2019-06-18 11:59:59",6,96,27.163,47.852,,,33.573,61.287,34.548,34.933,34.985,34.903,,,,33.002,52.14,34.162,35.028,34.8,35.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-18 12:00:00","2019-06-18 12:59:59",6,95.167,26.97,48.447,,,33.452,62.655,34.568,34.987,35.1,35.05,,,,33.323,53.315,34.34,35.1,34.767,35.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-18 13:00:00","2019-06-18 13:59:59",6,95,26.475,52.015,,,33.275,63.025,34.538,35.06,35.235,35.34,,,,33.37,53.353,34.362,35.08,34.715,34.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-18 14:00:00","2019-06-18 14:59:59",6,95,27.19,52.403,,,33.507,62.983,34.82,35.362,35.675,36.015,,,,35.857,52.992,35.442,35.683,35.11,35.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-18 15:00:00","2019-06-18 15:59:59",6,95,27.398,50.922,,,33.868,63.585,35.058,35.537,35.86,36.31,,,,37.108,52.402,35.985,35.965,35.267,35.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-18 16:00:00","2019-06-18 16:59:59",6,95,27.612,49.725,,,33.778,63.64,34.84,35.267,35.548,36.028,,,,37.455,52.715,36.123,36.048,35.32,35.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-18 17:00:00","2019-06-18 17:59:59",6,95,27.758,47.973,,,33.66,63.472,34.693,35.142,35.393,35.685,,,,37.25,51.827,35.953,35.955,35.258,35.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-18 18:00:00","2019-06-18 18:59:59",6,95,27.367,49.567,,,33.748,63.577,34.757,35.203,35.445,35.758,,,,36.438,51.552,35.642,35.768,35.11,35.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-18 19:00:00","2019-06-18 19:59:59",6,96,26.837,56.862,,,33.288,63.252,34.342,34.788,34.987,35.142,,,,34.013,51.343,34.64,35.237,34.767,35.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-18 20:00:00","2019-06-18 20:59:59",6,96,25.195,60.97,,,32.633,62.385,34.06,34.66,34.943,35.048,,,,31.638,50.372,33.568,34.632,34.392,34.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-18 21:00:00","2019-06-18 21:59:59",6,95.167,23.65,64.475,,,32.52,62.342,34.12,34.693,34.788,34.653,,,,30.453,48.348,33.102,34.433,34.29,34.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-18 22:00:00","2019-06-18 22:59:59",6,95,23.405,66.095,,,32.373,62.577,34.018,34.568,34.715,34.59,,,,30.387,48.58,33.112,34.497,34.35,34.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-18 23:00:00","2019-06-18 23:59:59",6,95,23.278,66.565,,,32.217,62.653,33.998,34.62,34.747,34.62,,,,30.313,49.618,32.997,34.392,34.27,34.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 00:00:00","2019-06-19 00:59:59",6,95,22.198,70.983,,,32.048,62.845,33.923,34.642,34.8,34.662,,,,30.167,51.027,32.973,34.362,34.237,34.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 01:00:00","2019-06-19 01:59:59",6,95,21.287,74.91,,,31.712,62.745,33.777,34.58,34.79,34.632,,,,29.845,51.655,32.85,34.3,34.192,34.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 02:00:00","2019-06-19 02:59:59",6,95,20.858,77.307,,,31.788,63.013,33.84,34.527,34.683,34.528,,,,29.675,52.015,32.758,34.227,34.1,34.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 03:00:00","2019-06-19 03:59:59",6,95,21.247,76.523,,,31.675,62.797,33.79,34.51,34.692,34.56,,,,29.467,51.445,32.62,34.14,34.08,34.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 04:00:00","2019-06-19 04:59:59",6,95,20.318,79.032,,,31.487,62.712,33.767,34.55,34.8,34.695,,,,29.177,51.293,32.528,34.11,34.06,34.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 05:00:00","2019-06-19 05:59:59",6,95,19.888,80.63,,,31.382,62.04,33.758,34.59,34.852,34.767,,,,29.017,50.305,32.567,34.197,34.132,34.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 06:00:00","2019-06-19 06:59:59",6,94.667,20.275,81.085,,,31.465,61.425,33.818,34.653,34.902,34.838,,,,29.573,51.098,32.902,34.352,34.255,34.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 07:00:00","2019-06-19 07:59:59",6,95,21.368,78.427,,,31.692,61.403,33.87,34.64,34.88,34.767,,,,29.653,50.538,32.817,34.32,34.183,34.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 08:00:00","2019-06-19 08:59:59",6,95,23.54,72.783,,,32.293,61.723,34.142,34.778,34.963,34.933,,,,30.605,52.358,33.215,34.485,34.31,34.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 09:00:00","2019-06-19 09:59:59",6,95,24.56,68.435,,,32.448,62.258,34.185,34.818,35.028,35.027,,,,31.367,53.785,33.507,34.61,34.372,34.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 10:00:00","2019-06-19 10:59:59",6,95,26.587,60.452,,,33.022,61.928,34.403,34.987,35.217,35.34,,,,32.605,54.883,34.08,34.915,34.665,35.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 11:00:00","2019-06-19 11:59:59",6,94.167,28.38,54.502,,,34.127,63.295,34.818,35.1,35.173,35.193,,,,33.395,53.593,34.32,35.05,34.737,35.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 12:00:00","2019-06-19 12:59:59",6,94,29.105,51.957,,,34.092,64.403,34.83,35.07,35.14,35.13,,,,33.938,54.008,34.537,35.132,34.735,35.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 13:00:00","2019-06-19 13:59:59",6,94,29.435,50.935,,,34.068,64.663,34.83,35.12,35.247,35.372,,,,34.465,54.327,34.767,35.205,34.757,35.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 14:00:00","2019-06-19 14:59:59",6,95.333,29.735,49.237,,,34.21,64.57,34.965,35.34,35.568,35.987,,,,37.322,53.617,35.85,35.758,35.048,35.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 15:00:00","2019-06-19 15:59:59",6,97.333,28.162,55.758,,,34.43,65.452,35.34,35.737,35.987,36.317,,,,37.173,53.343,35.995,36.1,35.455,35.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 16:00:00","2019-06-19 16:59:59",6,98,26.268,63.358,,,33.33,65.017,34.58,35.047,35.307,35.58,,,,34.632,54.562,35.018,35.455,34.973,35.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 17:00:00","2019-06-19 17:59:59",6,98,25.377,66.28,,,32.542,63.998,33.997,34.663,35.028,35.268,,,,33.143,55.397,34.318,35.09,34.683,34.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 18:00:00","2019-06-19 18:59:59",6,98,25.583,70.422,,,32.438,63.442,33.953,34.67,35.03,35.288,,,,33.03,55.525,34.227,34.953,34.6,34.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 19:00:00","2019-06-19 19:59:59",6,98,25.122,71.543,,,32.268,63.493,33.84,34.58,34.955,35.165,,,,32.248,56.81,33.87,34.767,34.467,34.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 20:00:00","2019-06-19 20:59:59",6,97.167,23.708,73.687,,,32.27,63.882,34.068,34.83,35.12,35.237,,,,31.612,57.415,33.745,34.852,34.622,34.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 21:00:00","2019-06-19 21:59:59",6,97,22.837,76.982,,,32.472,64.447,34.185,34.725,34.84,34.788,,,,31.03,57.503,33.382,34.58,34.422,34.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 22:00:00","2019-06-19 22:59:59",6,97,22.288,78.847,,,32.287,65.103,34.068,34.63,34.725,34.59,,,,30.228,55.95,32.945,34.247,34.13,34.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-19 23:00:00","2019-06-19 23:59:59",6,97,21.39,82.502,,,31.903,65.648,33.82,34.465,34.58,34.402,,,,30.027,56.082,32.902,34.258,34.07,34.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 00:00:00","2019-06-20 00:59:59",6,97,21.022,83.42,,,31.662,65.658,33.768,34.475,34.61,34.38,,,,29.47,55.345,32.622,34.1,33.975,34.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 01:00:00","2019-06-20 01:59:59",6,97,20.565,84.845,,,31.518,65.74,33.672,34.412,34.528,34.288,,,,29.492,55.067,32.652,34.12,33.997,34.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 02:00:00","2019-06-20 02:59:59",6,97,19.77,86.452,,,31.333,65.772,33.652,34.432,34.622,34.36,,,,29.038,54.568,32.412,33.923,33.88,34.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 03:00:00","2019-06-20 03:59:59",6,97,19.807,87.128,,,31.293,65.583,33.63,34.372,34.517,34.328,,,,28.883,54.498,32.35,33.965,33.922,34.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 04:00:00","2019-06-20 04:59:59",6,97,19.148,85.963,,,31.042,65.392,33.445,34.257,34.435,34.205,,,,28.427,53.605,32.152,33.82,33.765,33.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 05:00:00","2019-06-20 05:59:59",6,96.667,19.202,87.033,,,30.895,64.333,33.425,34.34,34.57,34.433,,,,28.06,52.198,31.945,33.662,33.65,33.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 06:00:00","2019-06-20 06:59:59",6,96.167,19.368,86.145,,,30.953,63.697,33.443,34.33,34.59,34.423,,,,28.23,51.318,32.12,33.858,33.778,33.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 07:00:00","2019-06-20 07:59:59",6,96,19.415,88.467,,,31.027,63.888,33.467,34.35,34.58,34.453,,,,28.577,51.498,32.195,33.82,33.768,33.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 08:00:00","2019-06-20 08:59:59",6,96,19.83,88.273,,,31.227,63.918,33.61,34.467,34.695,34.588,,,,29.102,51.9,32.465,33.963,33.862,34.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 09:00:00","2019-06-20 09:59:59",6,96,20.497,85.868,,,31.42,64.065,33.715,34.528,34.76,34.63,,,,29.322,51.897,32.537,34.058,33.935,34.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 10:00:00","2019-06-20 10:59:59",6,96,23.093,76.543,,,32.22,63.175,34.07,34.767,34.997,35.048,,,,30.15,52.285,32.883,34.257,34.162,34.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 11:00:00","2019-06-20 11:59:59",6,97,25.485,66.455,,,33.2,64.087,34.54,35.07,35.3,35.41,,,,32.037,53.712,33.737,34.755,34.538,34.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 12:00:00","2019-06-20 12:59:59",6,97,25.587,65.598,,,32.965,64.997,34.435,34.987,35.217,35.392,,,,32.848,55.873,34.09,34.903,34.582,34.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 13:00:00","2019-06-20 13:59:59",6,97,26.325,61.932,,,33.01,65.265,34.37,34.965,35.215,35.435,,,,33.242,56.105,34.238,34.977,34.61,34.943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 14:00:00","2019-06-20 14:59:59",6,97,27.32,56.143,,,33.415,65.575,34.62,35.13,35.413,35.757,,,,36.168,55.968,35.423,35.538,34.925,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 15:00:00","2019-06-20 15:59:59",6,96.167,27.073,60.09,,,33.563,66.348,34.715,35.223,35.495,35.693,,,,34.023,56.443,34.725,35.338,34.902,35.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 16:00:00","2019-06-20 16:59:59",6,96,26.997,60.027,,,33.74,66.782,34.87,35.288,35.465,35.61,,,,32.747,54.892,34.072,34.892,34.56,34.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 17:00:00","2019-06-20 17:59:59",6,96,27.257,58.573,,,34.008,66.738,35.07,35.53,35.745,35.943,,,,32.737,54.933,34.1,34.9,34.62,34.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 18:00:00","2019-06-20 18:59:59",6,96,26.605,64.298,,,33.082,66.327,34.203,34.673,34.923,35.09,,,,32.708,55.105,34.058,34.86,34.518,34.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 19:00:00","2019-06-20 19:59:59",6,96,25.773,67.362,,,32.772,66.103,34.05,34.6,34.872,34.953,,,,31.51,54.39,33.413,34.443,34.213,34.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 20:00:00","2019-06-20 20:59:59",6,96,24.953,69.652,,,32.625,66.025,34.04,34.58,34.83,34.862,,,,30.82,53.068,33.142,34.34,34.14,34.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 21:00:00","2019-06-20 21:59:59",6,96,23.47,70.562,,,32.3,66.387,33.9,34.53,34.79,34.85,,,,30.203,52,32.945,34.29,34.152,34.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 22:00:00","2019-06-20 22:59:59",6,96,22.427,70.59,,,31.795,66.415,33.662,34.432,34.768,34.83,,,,30.003,52.048,32.913,34.3,34.215,34.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-20 23:00:00","2019-06-20 23:59:59",6,95.167,20.783,75.475,,,31.267,66.483,33.485,34.38,34.738,34.82,,,,29.512,51.745,32.673,34.152,34.08,34.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 00:00:00","2019-06-21 00:59:59",6,95,20.158,74.195,,,31.08,66.285,33.403,34.33,34.66,34.725,,,,29.187,51.44,32.528,34.06,33.987,34.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 01:00:00","2019-06-21 01:59:59",6,95,20.177,70.755,,,31.023,65.763,33.413,34.288,34.652,34.695,,,,28.78,50.463,32.307,33.945,33.902,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 02:00:00","2019-06-21 02:59:59",6,95,18.335,83.803,,,30.33,66.147,33.12,34.172,34.57,34.528,,,,27.56,50.603,31.828,33.693,33.77,33.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 03:00:00","2019-06-21 03:59:59",6,95,17.56,90.91,,,29.78,66.377,32.963,34.153,34.61,34.642,,,,27.375,51.405,31.812,33.735,33.748,33.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 04:00:00","2019-06-21 04:59:59",6,95,17.225,90.695,,,29.847,66.883,32.882,34.07,34.53,34.54,,,,27.093,51.017,31.652,33.602,33.63,33.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 05:00:00","2019-06-21 05:59:59",6,95,17.228,90.752,,,29.687,66.603,32.777,34.028,34.508,34.62,,,,26.925,50.645,31.568,33.57,33.58,33.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 06:00:00","2019-06-21 06:59:59",6,95,17.672,90.313,,,29.698,66.275,32.757,33.933,34.422,34.477,,,,26.942,50.42,31.528,33.53,33.57,33.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 07:00:00","2019-06-21 07:59:59",6,95.333,18.705,87.392,,,29.95,65.815,32.86,33.998,34.443,34.433,,,,27.128,50.803,31.642,33.59,33.68,33.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 08:00:00","2019-06-21 08:59:59",6,96.167,19.733,83.072,,,30.453,65.722,33.133,34.165,34.538,34.538,,,,27.582,51.45,31.935,33.808,33.778,34.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 09:00:00","2019-06-21 09:59:59",6,96,20.755,77.247,,,31.19,66.185,33.588,34.433,34.715,34.682,,,,28.035,51.965,32.048,33.82,33.84,34.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 10:00:00","2019-06-21 10:59:59",6,96,23.135,66.503,,,31.637,65.353,33.798,34.537,34.83,34.85,,,,29.202,52.078,32.53,34.142,34.153,34.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 11:00:00","2019-06-21 11:59:59",6,96,25.257,56.018,,,32.462,65.462,34.05,34.672,34.87,34.87,,,,30.933,52.998,33.33,34.58,34.453,34.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 12:00:00","2019-06-21 12:59:59",6,96,26.233,49.302,,,32.843,66.57,34.328,34.922,35.162,35.227,,,,32.917,56.705,34.423,35.342,35.06,35.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 13:00:00","2019-06-21 13:59:59",6,96,26.575,48.503,,,32.192,65.238,33.602,34.277,34.592,34.822,,,,33.212,53.57,34.342,35.007,34.62,34.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 14:00:00","2019-06-21 14:59:59",6,96,27.603,47.34,,,32.323,63.183,33.727,34.413,34.902,35.412,,,,36.03,52.652,35.193,35.298,34.64,34.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 15:00:00","2019-06-21 15:59:59",6,96,28.325,43.75,,,32.872,62.245,34.132,34.852,35.392,36.047,,,,37.788,51.602,35.925,35.872,35.175,35.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 16:00:00","2019-06-21 16:59:59",6,96,28.197,42.865,,,34.03,62.953,35.153,35.673,36.08,36.608,,,,37.442,53.175,36.455,36.465,35.8,35.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 17:00:00","2019-06-21 17:59:59",6,96,27.862,44.507,,,33.857,62.885,34.798,35.193,35.445,35.695,,,,37.35,54.185,36.423,36.528,35.858,36.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 18:00:00","2019-06-21 18:59:59",6,96,27.145,44.232,,,33.262,62.608,34.28,34.78,35.007,35.237,,,,35.57,54.03,35.613,35.943,35.402,35.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 19:00:00","2019-06-21 19:59:59",6,95.167,26.8,53.573,,,33.107,62.295,34.237,34.66,34.86,34.923,,,,33.86,54.238,34.903,35.548,35.132,35.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 20:00:00","2019-06-21 20:59:59",6,95,25.487,59.422,,,32.635,62.275,33.925,34.477,34.662,34.693,,,,32.548,54.828,34.215,35.07,34.758,35.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 21:00:00","2019-06-21 21:59:59",6,95,24.48,60.155,,,32.207,62.055,33.808,34.432,34.64,34.6,,,,31.917,55.757,33.977,35.05,34.83,35.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 22:00:00","2019-06-21 22:59:59",6,95,23.887,63.348,,,32.028,62.117,33.748,34.42,34.662,34.652,,,,32.005,56.622,33.973,34.987,34.693,34.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-21 23:00:00","2019-06-21 23:59:59",6,95,23.07,66.995,,,31.928,62.345,33.715,34.39,34.66,34.61,,,,31.355,54.702,33.683,34.788,34.54,34.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-22 00:00:00","2019-06-22 00:59:59",6,95,21.227,79.322,,,31.407,62.525,33.518,34.32,34.61,34.6,,,,30.555,53.248,33.363,34.6,34.443,34.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-22 01:00:00","2019-06-22 01:59:59",6,95,20.497,81.872,,,31.135,62.443,33.38,34.278,34.61,34.652,,,,30.527,53.255,33.308,34.61,34.463,34.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-22 02:00:00","2019-06-22 02:59:59",6,95,20.598,82.217,,,31.015,62.223,33.33,34.278,34.6,34.6,,,,30.575,54.32,33.412,34.683,34.518,34.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-22 03:00:00","2019-06-22 03:59:59",6,94.167,20.528,80.678,,,31.037,62.307,33.35,34.248,34.6,34.643,,,,30.507,54.392,33.36,34.682,34.52,34.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-22 04:00:00","2019-06-22 04:59:59",6,94,20.937,72.468,,,30.977,61.955,33.257,34.227,34.52,34.475,,,,30.532,54.505,33.37,34.66,34.487,34.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-22 05:00:00","2019-06-22 05:59:59",6,94,21.015,72.44,,,31.148,61.71,33.435,34.34,34.643,34.695,,,,30.692,55.225,33.423,34.682,34.475,34.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-22 06:00:00","2019-06-22 06:59:59",6,94,21.037,73.457,,,31.532,61.967,33.748,34.65,34.967,34.975,,,,30.808,55.858,33.56,34.788,34.57,34.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-22 07:00:00","2019-06-22 07:59:59",6,94,21.327,75.707,,,31.67,61.873,33.808,34.57,34.84,34.798,,,,30.945,55.553,33.662,34.83,34.58,34.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-22 08:00:00","2019-06-22 08:59:59",6,94.833,21.518,76.635,,,31.578,61.837,33.715,34.487,34.76,34.8,,,,31.117,55.915,33.717,34.87,34.61,34.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-22 09:00:00","2019-06-22 09:59:59",6,95,21.243,79.738,,,31.503,62.25,33.632,34.422,34.725,34.768,,,,31.103,56.802,33.767,34.89,34.61,34.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-22 10:00:00","2019-06-22 10:59:59",6,96.167,20.838,84.635,,,31.088,62.015,33.37,34.29,34.59,34.643,,,,30.638,56.918,33.497,34.692,34.465,34.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-22 11:00:00","2019-06-22 11:59:59",6,98,21.982,79.728,,,31.287,61.922,33.453,34.32,34.67,34.76,,,,31.057,57.068,33.632,34.778,34.508,34.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-22 12:00:00","2019-06-22 12:59:59",6,98,22.658,76.06,,,31.695,62.4,33.703,34.497,34.82,34.872,,,,31.705,57.745,33.933,34.935,34.633,34.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-22 13:00:00","2019-06-22 13:59:59",6,98,23.837,71.858,,,32.09,62.84,33.872,34.61,34.902,35.037,,,,32.723,58.208,34.362,35.152,34.737,34.893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-22 14:00:00","2019-06-22 14:59:59",6,97.167,24.698,68.82,,,32.35,63.468,33.963,34.692,35.028,35.258,,,,34.085,59.022,34.943,35.518,34.998,35.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
"2019-06-22 15:00:00","2019-06-22 15:59:59",6,97,24.835,66.532,,,32.373,64.043,33.902,34.61,34.977,35.197,,,,33.835,59.998,34.892,35.508,35.048,35.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56
